""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"101"	0	0	305	34	77	109	46	52	104	0	0	0	33	23	126	0	0	0	0	32	0	72	1	56	0	38	224	32	43	32	10	17	0	97	7	30	4	13	0	139	158	0	0	12	0	0	0	37	140	119	6	58	0	91	0	29	21	16	323	0	72	40	34	108	561	118	0	2	0	0	33	84	135	0	284	0	39	7	21	25	0	3	129	876	25	23	41	0	0	3606	9	46	74	11	510	0	31	0	5	0	0	0	116	6	45	0	85	0	23	35	0	420	329	0	0	24	56	0	0	0	0	50	139	16	208	12	9
"102"	146	29	0	40	0	0	52	0	0	0	7	0	0	28	168	0	11	0	378	9	187	0	0	95	6	0	0	55	2	56	3	25	0	56	11	54	15	44	22	0	111	59	58	20	31	0	4	25	0	88	6	89	0	1277	37	25	19	0	356	59	0	49	34	195	0	100	0	0	14	26	45	0	0	19	358	14	59	0	25	0	31	13	174	0	0	0	70	0	0	5008	34	20	46	4	493	0	0	48	3	37	343	307	122	1	49	0	24	47	0	0	0	451	207	19	0	21	141	0	35	0	18	0	77	43	0	14	0
"103"	186	55	113	24	104	0	0	13	0	0	0	0	30	22	150	7	30	0	371	0	232	0	7	64	44	5	260	40	0	55	5	57	106	0	10	40	25	4	11	0	166	84	105	15	58	0	5	17	186	0	0	63	20	732	37	32	0	2	0	0	0	33	0	219	449	84	148	2	72	0	19	0	64	13	390	0	55	0	0	21	45	0	98	737	0	0	65	61	0	2088	0	2	63	0	509	0	55	47	0	58	0	339	142	0	88	54	0	5	0	26	0	387	0	0	0	19	96	354	0	18	33	36	99	0	257	1	0
"104"	165	45	133	18	85	90	27	0	149	8	0	0	0	31	192	0	0	9	344	0	157	0	0	0	0	23	242	0	0	0	6	22	161	69	12	0	13	0	0	104	141	0	55	0	64	0	0	56	0	0	6	45	21	432	0	57	10	0	0	18	115	52	0	0	537	113	116	2	11	6	44	83	0	26	287	14	26	6	0	0	7	7	0	768	32	0	95	77	0	7558	0	31	41	0	479	11	0	97	33	0	326	316	168	11	35	0	43	0	0	18	132	414	194	22	0	0	156	246	0	0	7	31	98	0	252	0	5
"105"	171	57	76	56	90	0	42	0	166	0	5	206	0	53	173	0	23	45	0	35	137	90	4	0	9	44	250	13	0	34	11	36	0	0	6	0	23	0	4	157	139	66	77	0	0	7	6	9	162	0	5	0	32	4743	0	33	0	0	318	0	91	43	38	163	430	136	175	32	79	28	0	42	83	16	322	0	19	11	0	31	11	0	108	739	0	33	59	120	6	4779	35	15	46	52	574	26	0	6	36	0	0	328	187	14	39	0	0	0	74	0	96	412	0	0	0	18	64	367	0	12	0	35	88	0	206	18	22
"106"	87	0	203	63	76	206	44	10	120	32	1	0	0	0	140	1	0	0	235	3	0	0	1	83	8	41	210	39	15	35	18	17	0	125	5	24	0	0	0	119	160	24	74	5	0	0	0	0	173	119	0	0	29	70	24	21	0	0	285	53	47	40	62	195	495	143	162	1	25	0	0	73	142	7	349	6	33	0	0	0	0	0	0	802	0	12	49	0	0	2717	27	25	0	30	516	10	48	95	1	0	0	418	108	36	50	0	109	14	23	15	112	326	0	5	0	14	86	0	2	2	0	30	56	14	254	5	0
"107"	205	42	0	46	69	0	0	47	127	0	0	7	2	15	166	23	33	32	360	0	0	41	1	0	34	1	258	56	0	73	3	55	0	0	7	50	2	14	23	149	182	58	85	0	50	0	7	0	0	42	2	37	37	410	0	71	16	2	218	0	0	60	32	213	626	117	163	0	61	20	20	67	154	0	418	0	50	45	38	37	28	0	86	686	24	34	48	46	0	21351	0	9	49	0	489	13	0	19	0	24	337	187	131	0	32	0	0	48	14	20	62	334	93	55	123	0	68	238	1	0	0	55	70	5	259	0	0
"108"	149	30	211	21	103	174	34	73	133	37	2	212	13	13	0	0	0	38	0	33	0	82	1	129	7	54	253	0	1	34	0	6	118	44	7	52	9	30	23	72	133	51	88	10	0	8	0	3	0	0	2	99	15	636	0	38	0	3	274	0	0	43	0	167	635	0	165	1	35	0	13	41	80	13	393	20	32	47	12	37	0	3	94	836	0	0	73	0	0	3040	43	21	40	10	402	0	29	22	0	29	0	379	185	0	28	0	0	25	0	31	71	379	140	0	89	14	75	200	0	0	0	75	66	0	242	16	13
"109"	0	0	122	52	63	0	74	0	122	182	3	0	11	10	157	5	55	0	382	7	192	0	4	85	0	40	174	12	0	29	0	41	0	98	53	71	0	48	8	0	140	0	61	10	0	0	0	8	128	77	3	0	21	4601	0	38	0	27	304	0	59	52	18	0	504	113	227	0	0	0	12	0	204	4	287	17	33	0	16	27	0	0	86	744	0	0	64	70	0	760	0	27	47	75	491	0	7	62	0	13	332	0	125	5	0	0	48	5	0	31	99	430	87	1	0	14	102	0	53	0	16	0	100	31	237	0	4
"110"	174	54	0	0	80	0	43	48	0	0	0	7	31	0	115	0	62	47	448	0	0	50	0	90	26	55	231	0	1	37	0	34	0	0	0	0	23	18	0	0	170	50	97	0	77	6	3	0	166	50	8	56	14	709	31	18	0	4	241	15	0	0	24	0	655	75	196	8	41	0	25	61	189	16	419	9	33	0	26	0	50	19	0	631	36	10	38	61	0	4385	39	34	60	16	585	0	0	0	4	0	367	297	140	0	60	0	0	0	58	26	0	368	139	43	0	15	154	176	0	8	0	67	107	0	267	0	1
"111"	155	43	0	39	81	125	45	151	191	7	0	7	10	20	153	0	41	0	357	22	227	81	2	102	60	5	232	38	0	55	0	20	0	91	0	0	9	0	10	104	162	65	73	8	46	17	16	17	0	38	4	0	22	4694	20	39	0	2	238	25	79	69	38	170	634	141	202	6	0	0	0	106	0	24	279	0	46	14	5	16	0	14	0	769	11	0	37	20	0	4369	0	36	59	57	529	0	1	4	0	0	292	376	135	8	39	0	0	0	26	16	0	433	0	10	0	0	82	0	0	0	4	0	54	0	0	10	0
"112"	123	28	0	33	65	99	42	18	140	54	0	0	4	23	99	1	0	39	381	7	0	56	8	87	8	26	202	24	0	47	8	55	70	92	11	65	3	0	0	107	235	0	0	13	43	8	26	21	0	65	6	0	30	356	0	0	14	0	284	0	71	57	41	179	532	136	0	0	29	20	13	0	142	10	308	18	16	0	15	25	68	0	0	929	0	0	77	0	0	1184	30	16	31	92	494	0	0	0	0	55	0	229	151	3	37	0	0	0	26	16	0	454	0	8	140	18	139	219	0	9	6	37	90	36	266	0	1
"113"	234	59	0	27	104	0	52	154	171	0	0	0	33	0	117	12	0	88	303	20	217	29	12	90	92	0	227	0	0	36	0	40	0	34	6	79	10	9	7	138	117	69	113	9	42	7	12	24	0	0	0	0	38	2689	33	12	28	8	254	0	16	0	0	186	632	112	194	2	76	0	18	51	98	7	404	16	0	0	13	10	22	0	119	748	0	10	48	75	13	3208	59	8	45	34	535	23	0	25	0	0	276	0	144	0	33	21	0	68	0	18	219	465	292	23	0	14	67	0	16	13	33	0	122	6	263	0	1
"114"	117	27	0	46	83	145	31	18	125	22	0	0	0	0	148	0	0	0	319	29	0	52	0	0	5	13	190	0	8	32	8	9	122	67	13	0	15	9	4	127	0	0	103	21	42	8	0	0	142	91	12	59	0	1674	74	6	0	2	350	0	0	0	17	142	461	0	144	10	46	11	10	0	137	0	361	21	47	0	41	24	26	0	72	724	20	0	76	34	2	866	0	14	36	21	477	26	0	10	0	0	0	0	128	1	52	76	0	0	29	40	75	390	143	14	85	10	54	271	1	27	0	0	87	0	246	7	5
"115"	151	25	0	0	74	87	31	0	188	37	18	264	0	0	139	0	0	6	0	0	0	96	4	63	15	39	185	27	0	53	0	27	134	80	0	68	8	22	15	90	155	49	0	11	111	8	0	21	105	69	0	0	0	2443	0	0	0	20	251	0	54	39	34	182	502	96	220	0	44	0	0	51	155	10	302	0	0	0	23	0	44	0	93	818	0	0	57	48	5	164	0	11	42	42	463	13	85	0	0	10	315	242	168	0	44	0	69	3	0	18	124	462	79	19	140	0	77	197	0	0	23	55	96	0	196	11	11
"116"	108	18	0	40	83	213	43	20	157	39	0	0	29	0	161	14	52	0	292	0	0	0	5	109	9	0	206	33	33	0	7	44	111	0	7	50	2	0	12	150	160	0	0	12	33	8	0	0	156	41	3	52	18	791	45	14	0	5	323	22	0	39	45	193	459	117	245	2	0	10	12	98	142	9	300	10	48	12	18	0	17	11	0	734	59	0	53	0	0	3753	33	0	27	0	503	0	0	15	0	0	0	395	140	8	43	37	64	0	0	30	128	399	75	0	124	0	97	294	0	2	40	25	103	0	236	11	6
"117"	245	83	0	64	89	0	32	125	146	0	2	6	21	47	123	0	25	66	539	0	0	26	0	0	6	0	250	0	0	42	0	43	190	0	20	0	35	24	3	84	0	0	143	11	42	0	0	44	0	0	4	52	25	135	0	31	0	0	259	35	50	0	0	124	600	120	0	0	66	9	11	42	129	0	409	11	36	0	0	24	0	0	0	645	10	0	43	243	11	9136	0	28	55	32	507	0	0	39	2	12	0	0	137	2	30	42	0	39	0	20	0	444	114	7	140	20	113	0	0	10	15	0	121	0	226	10	3
"118"	166	25	131	26	80	197	37	0	140	35	0	0	23	0	135	1	0	0	473	5	0	44	0	56	0	10	212	21	0	72	11	52	0	0	0	0	11	16	0	99	135	30	0	11	30	19	15	32	144	62	3	0	0	630	0	42	0	6	295	65	54	66	52	196	555	0	184	20	0	20	33	0	0	13	315	0	37	4	39	25	0	0	105	748	8	0	73	0	0	2674	0	14	58	0	509	6	0	108	0	36	0	332	95	6	0	0	42	110	0	30	0	404	126	0	128	18	66	0	147	13	44	59	107	31	232	10	6
"119"	188	43	0	42	91	158	33	0	136	0	4	49	6	18	135	5	0	47	0	18	203	38	3	104	21	5	204	0	0	51	0	48	106	41	5	41	13	0	0	0	128	107	81	11	37	9	0	25	0	37	0	22	0	14	67	28	24	30	262	0	0	0	50	130	517	131	181	0	61	3	0	97	77	3	410	19	53	75	21	0	0	0	0	0	11	0	0	93	10	7968	0	20	63	62	488	0	0	0	4	0	384	323	142	19	0	0	0	0	53	29	98	349	0	0	0	0	86	225	0	0	0	52	152	29	276	7	0
"120"	124	31	175	0	63	0	39	29	0	21	0	0	0	0	0	2	0	30	0	20	0	0	18	71	0	0	222	0	0	46	11	20	0	48	0	61	0	14	4	148	178	46	0	17	33	14	21	21	77	62	5	62	27	37	47	33	15	19	364	0	0	34	0	0	479	129	190	0	23	0	8	0	117	19	343	0	47	0	15	10	32	19	0	658	29	0	50	0	0	5668	0	49	43	82	539	8	22	0	0	0	0	338	147	55	0	0	47	12	0	37	0	408	0	37	91	0	102	292	98	6	26	61	118	0	292	2	0
"121"	177	35	226	32	93	244	10	0	179	9	8	99	14	6	96	1	0	0	0	0	0	96	0	91	35	40	0	0	4	56	4	17	0	0	18	54	32	29	13	135	121	0	0	0	79	0	0	33	0	0	0	0	7	238	60	20	14	16	254	23	48	46	0	129	522	102	149	7	8	23	0	0	168	0	366	18	42	0	9	9	0	0	0	784	50	15	58	68	0	3742	63	13	0	0	591	12	19	10	0	35	343	223	141	0	31	0	0	2	65	8	0	359	90	9	92	0	94	0	0	0	25	35	118	12	214	9	5
"122"	268	61	0	60	110	0	0	56	0	13	0	0	90	0	0	14	0	93	413	13	196	20	12	92	40	0	0	0	4	25	0	36	0	0	13	0	9	32	20	0	211	50	0	15	41	19	0	0	144	0	12	38	45	915	0	17	17	1	0	0	0	53	46	160	480	94	156	7	42	27	31	39	110	15	377	13	16	0	30	23	22	0	143	686	0	0	40	194	31	6981	12	32	28	21	506	0	0	0	1	0	0	0	0	0	57	14	0	0	0	16	87	382	0	49	101	0	0	0	0	0	0	0	107	0	237	1	2
"123"	217	54	0	60	99	0	0	126	157	0	0	0	22	0	108	0	0	77	291	6	0	114	0	52	7	0	272	0	0	40	2	56	0	0	11	96	23	13	15	0	121	32	95	0	0	12	6	15	129	71	6	54	47	715	20	66	13	0	256	0	0	57	0	0	530	69	171	0	0	19	0	130	183	0	434	20	56	22	0	0	0	0	68	766	0	17	91	163	17	2268	39	6	58	14	543	1	1	48	0	0	0	308	125	0	0	0	72	79	0	29	65	392	109	0	87	0	0	0	29	0	31	41	131	24	253	0	6
"124"	146	27	0	36	87	89	40	0	187	0	4	123	0	15	161	0	32	63	298	0	0	62	8	68	0	0	254	31	24	41	0	0	92	0	0	0	0	37	30	110	87	32	0	17	31	16	0	28	0	56	0	0	0	890	59	23	14	5	267	0	0	57	0	0	500	110	146	0	0	31	0	0	0	14	291	21	0	0	15	0	0	0	151	746	34	0	94	0	0	5800	21	3	22	11	575	0	17	46	0	0	267	405	108	17	39	39	0	0	37	27	91	424	112	24	0	8	77	240	8	10	0	15	46	27	232	3	7
"125"	189	24	0	0	89	0	26	0	151	0	4	0	16	19	156	22	35	58	277	0	274	0	4	66	3	0	224	45	22	28	0	44	127	78	21	29	0	73	9	98	127	61	59	0	64	15	14	44	0	115	1	0	15	2318	83	30	9	0	0	17	88	0	0	122	446	0	180	0	27	27	0	70	90	7	342	15	31	31	0	0	0	1	105	740	49	3	42	33	0	8810	61	0	80	0	503	14	0	0	0	0	325	0	147	2	40	57	53	0	0	20	0	322	0	9	86	0	67	242	0	3	21	0	74	35	251	0	5
"126"	146	31	135	36	91	0	44	66	180	51	0	0	35	1	136	0	42	0	251	13	0	0	1	137	1	0	228	24	0	0	8	31	82	89	0	51	0	28	4	144	130	69	0	0	53	9	12	10	137	64	10	0	28	1530	103	3	0	0	340	16	38	49	57	201	637	116	175	6	44	14	0	0	170	14	267	13	0	17	0	0	26	0	0	798	0	0	0	84	0	7745	0	22	30	0	534	8	0	0	0	0	0	217	105	5	31	0	56	23	74	14	93	476	167	3	105	0	0	216	8	6	0	44	128	18	0	7	0
"127"	154	12	0	40	0	0	44	0	142	9	0	0	38	0	150	0	125	0	413	0	118	79	8	77	0	6	153	54	5	29	0	16	116	161	16	72	11	14	6	173	176	0	54	11	86	0	10	14	0	111	2	0	26	240	28	33	0	26	286	0	81	44	0	165	568	99	182	1	106	36	12	0	80	0	334	16	64	0	40	0	32	13	0	742	0	0	30	0	15	4352	36	2	0	88	531	0	0	124	6	18	0	0	125	13	22	45	68	0	0	9	0	417	139	18	0	10	94	231	0	0	0	84	104	0	227	6	5
"128"	161	61	0	70	90	90	27	75	196	0	0	1	29	15	127	4	0	30	314	20	203	0	0	68	18	0	239	0	10	0	0	84	153	149	0	52	65	37	4	163	157	28	92	20	0	0	14	32	134	41	0	0	17	1290	45	22	2	1	249	54	56	37	15	178	603	64	174	0	0	0	20	11	139	20	363	0	0	29	0	0	0	0	111	786	0	3	68	76	12	975	46	5	53	59	493	16	0	8	32	0	0	218	141	0	35	40	0	50	0	36	0	453	0	39	122	0	114	314	71	0	29	64	46	13	208	2	9
"129"	146	22	122	74	93	380	41	98	168	29	3	0	0	0	119	0	29	29	342	0	150	39	0	0	13	0	216	0	0	35	18	37	148	70	0	0	0	21	6	100	128	70	66	8	0	0	9	7	136	48	0	0	20	133	38	21	0	19	277	0	49	47	0	166	524	0	143	2	12	31	0	150	0	22	251	17	25	47	18	33	0	20	0	910	21	0	55	162	20	11534	17	29	61	0	566	17	35	0	0	3	317	269	141	0	42	68	0	18	102	18	97	360	173	7	95	15	147	0	11	0	17	0	82	0	294	8	7
"130"	112	13	0	52	97	280	44	0	0	24	0	0	39	21	138	0	0	0	458	0	0	0	0	84	5	0	195	0	1	12	0	0	0	98	0	67	0	0	28	0	125	54	0	14	56	7	0	16	123	99	0	56	22	662	0	16	0	15	273	17	0	60	51	0	0	0	164	0	159	7	12	126	124	0	302	0	47	15	0	12	0	0	0	904	17	0	68	41	25	1753	28	23	45	12	490	5	11	5	0	0	0	289	133	4	38	0	0	0	0	26	0	386	0	13	101	0	124	285	11	14	12	0	81	0	187	7	0
"131"	205	50	0	0	82	0	28	70	0	1	1	0	0	34	153	1	0	29	382	14	183	83	1	0	11	0	285	0	0	24	5	48	0	0	16	41	0	16	13	0	0	86	104	11	147	8	40	6	173	0	1	56	0	53	35	26	12	0	294	26	90	0	0	149	532	84	109	1	21	21	19	47	80	15	333	0	17	20	76	19	33	0	138	921	55	8	48	32	9	3299	0	5	39	48	491	0	0	14	0	0	0	424	0	0	0	33	0	0	0	53	82	440	150	44	91	0	125	0	0	0	48	82	95	0	236	1	0
"132"	84	21	115	54	61	241	56	10	137	20	2	0	22	0	162	0	19	16	528	7	133	0	0	105	25	68	243	0	19	27	14	36	82	0	26	57	1	0	26	110	157	0	0	11	73	8	0	38	119	96	6	17	30	263	47	51	9	16	324	23	78	53	50	0	516	87	190	8	42	0	0	0	0	34	348	10	43	30	19	0	0	0	128	886	0	0	25	0	0	9265	0	14	15	84	514	12	31	0	4	33	0	0	140	2	87	48	19	0	55	0	123	392	234	3	116	16	61	0	100	20	50	47	128	0	282	15	6
"133"	135	30	0	30	105	0	49	37	117	7	3	0	12	0	143	0	0	0	331	29	194	34	5	110	0	0	0	30	12	22	0	24	97	0	0	68	9	17	0	0	0	0	59	0	49	14	16	17	239	0	5	55	26	2809	28	34	9	10	298	52	90	46	38	151	496	129	112	9	0	18	12	0	98	24	286	18	40	0	16	14	0	0	110	722	0	0	65	62	0	2516	39	8	25	0	481	1	0	58	2	0	329	0	148	26	48	0	0	0	53	26	0	386	98	9	106	9	119	265	0	2	0	0	135	5	284	0	9
"134"	199	48	0	44	97	166	36	32	142	0	4	0	16	21	0	3	0	54	400	0	246	0	3	0	6	0	235	0	0	32	0	46	92	0	26	92	24	13	15	173	120	39	73	0	37	8	0	25	138	0	3	0	0	493	63	13	5	0	317	19	47	41	0	167	481	81	201	0	41	0	11	143	85	11	337	8	27	0	14	0	0	24	172	779	32	0	50	0	0	4762	29	31	53	43	501	0	0	18	0	29	0	286	91	0	44	94	0	0	0	0	83	399	0	15	174	18	52	258	0	0	26	46	72	0	215	0	0
"135"	105	27	190	39	82	117	35	0	159	27	19	384	8	29	192	0	51	0	0	18	0	71	1	130	0	0	209	60	1	65	8	39	65	0	27	50	4	47	13	104	169	16	78	0	45	7	15	14	0	68	0	0	0	1376	0	0	0	0	304	0	117	59	32	0	517	116	0	0	37	2	15	0	0	0	325	14	0	0	0	30	33	0	90	847	0	27	46	0	0	3123	29	16	78	85	474	8	2	0	34	0	267	262	150	0	42	31	50	0	63	0	0	445	87	0	70	12	51	204	10	19	21	0	72	0	230	1	0
"136"	0	24	126	36	86	217	28	0	161	1	2	0	0	0	125	26	0	18	445	12	179	53	2	63	1	0	165	0	0	48	3	0	81	98	8	25	0	12	0	125	112	0	96	0	0	11	0	0	0	0	0	45	0	318	23	21	0	5	307	0	136	44	31	209	0	166	137	18	27	7	10	45	0	11	334	0	42	0	17	39	35	4	0	858	10	9	61	130	1	10126	0	0	8	51	530	0	27	0	0	0	0	0	179	21	51	0	48	22	15	0	94	351	0	0	149	13	0	0	0	17	0	57	127	17	231	0	0
"137"	0	21	205	0	71	173	38	0	167	12	9	0	18	0	176	2	0	0	403	0	0	76	1	95	40	0	230	0	1	39	3	48	0	0	13	0	20	0	0	131	186	43	0	10	60	24	10	22	179	63	2	0	20	325	29	13	10	0	289	0	40	70	0	107	473	0	188	10	22	17	15	0	61	4	413	9	32	3	25	24	0	20	89	744	0	0	0	75	0	4509	43	36	38	72	510	8	0	27	30	17	178	254	168	1	64	34	59	0	0	14	98	331	0	27	0	15	101	346	3	17	15	57	0	0	182	7	3
"138"	150	46	167	0	87	0	29	80	155	0	0	30	0	0	149	0	25	8	520	13	0	73	0	88	28	3	239	0	0	49	0	41	204	0	14	101	0	0	12	199	157	0	58	9	0	0	0	0	127	0	4	32	16	554	0	0	0	0	303	0	0	42	9	123	473	104	146	4	0	0	23	80	84	21	328	0	38	46	19	27	0	0	128	929	33	0	45	36	11	692	37	3	0	0	477	2	6	37	8	0	247	0	162	0	22	0	32	103	0	45	0	365	98	5	112	9	145	273	107	0	11	0	66	44	224	4	0
"139"	144	0	75	0	82	115	31	29	148	9	0	0	5	18	141	1	47	34	310	7	140	45	0	0	20	0	246	0	13	57	0	0	0	0	0	64	14	28	0	158	164	71	0	0	55	14	0	13	0	90	1	32	13	502	43	19	12	10	271	24	0	0	46	0	490	0	172	0	0	0	0	0	123	0	320	31	50	51	39	21	11	1	189	0	0	10	60	0	4	7838	0	41	23	0	655	0	0	3	27	22	0	328	115	24	89	0	56	137	67	0	76	399	67	3	146	0	84	0	15	0	0	0	70	23	236	0	19
"140"	146	24	0	41	78	94	16	140	153	0	0	1	37	21	96	1	10	11	241	0	0	48	0	74	2	38	192	0	1	68	4	47	0	91	28	30	12	0	10	120	134	44	68	0	72	6	0	15	0	58	4	33	0	10	57	28	0	0	309	66	32	40	26	180	600	125	167	35	44	0	6	108	75	0	372	13	46	0	49	0	38	0	58	684	0	0	86	156	17	2692	26	63	0	0	487	0	0	0	0	0	0	240	183	16	45	41	50	26	0	43	59	437	282	0	0	0	52	187	0	1	0	59	61	12	234	0	0
"141"	0	17	0	44	69	245	43	25	0	0	13	0	9	0	124	3	17	0	478	8	0	47	2	76	0	0	198	0	14	46	0	20	148	184	0	0	10	9	15	0	140	40	0	13	53	0	7	0	0	34	0	74	34	1053	25	81	18	0	307	40	0	41	0	0	496	0	214	0	36	0	31	182	123	0	260	18	14	0	0	8	10	0	83	675	0	0	0	0	0	2801	48	14	43	31	550	9	9	0	0	8	0	0	151	0	60	39	0	43	77	23	61	426	0	29	0	23	51	0	1	9	39	58	56	0	253	0	14
"142"	218	37	0	46	93	0	12	0	118	0	3	138	42	0	111	0	47	28	213	29	214	48	3	0	60	0	254	0	0	56	0	75	141	0	17	83	4	0	23	113	0	86	58	7	0	13	12	0	150	0	4	36	0	2226	90	26	0	0	223	39	0	58	36	0	533	132	110	0	76	0	4	0	95	0	320	0	26	0	0	23	0	0	68	733	25	21	60	57	17	6889	41	52	48	100	467	46	17	92	0	47	0	0	143	5	33	0	71	4	76	16	71	434	0	59	0	0	136	0	9	0	0	36	84	18	238	0	11
"143"	0	0	0	0	94	244	30	0	202	0	9	99	7	18	144	1	40	0	636	0	242	87	6	0	0	16	269	0	10	26	12	0	0	52	0	44	0	3	7	156	199	0	61	9	35	0	18	16	0	84	7	61	41	277	0	42	0	0	330	0	76	57	33	167	443	101	180	1	0	1	29	0	197	8	309	0	37	39	0	0	13	3	81	0	56	0	56	67	14	962	34	23	42	0	543	0	21	0	0	0	0	0	141	6	21	38	0	0	47	0	0	402	0	9	0	0	65	0	2	6	34	23	0	0	296	10	0
"144"	144	21	211	69	99	0	31	44	143	0	0	0	45	18	144	0	18	0	376	0	0	34	0	82	0	28	164	51	2	37	5	55	0	0	0	65	0	10	9	0	217	52	102	15	0	0	2	34	0	64	7	64	52	340	0	0	36	11	324	0	32	70	0	0	549	98	222	11	29	0	0	0	172	9	332	0	0	0	18	18	0	0	91	0	48	0	87	0	0	1887	0	16	53	0	513	0	0	0	15	0	0	446	130	0	60	70	36	0	0	0	109	415	0	6	86	12	86	312	0	0	38	0	66	15	181	14	0
"145"	166	19	92	54	106	252	45	0	193	7	3	13	0	20	149	1	19	33	442	0	0	31	0	88	12	46	252	32	0	59	0	19	0	0	0	0	0	33	0	0	106	28	95	12	0	0	0	0	118	63	8	27	33	285	53	0	3	11	0	0	84	75	29	154	413	109	162	0	60	0	23	37	124	32	351	21	40	49	0	0	0	1	136	884	15	0	0	0	0	4416	0	34	37	0	461	15	0	31	0	37	0	0	123	0	82	34	0	44	0	28	91	367	0	15	0	14	25	0	108	0	14	72	111	0	217	1	0
"146"	123	26	202	23	78	262	30	0	161	0	2	6	12	3	178	1	33	9	405	26	0	83	7	92	15	0	154	0	26	84	5	36	0	64	11	33	7	30	0	0	99	74	95	11	56	11	0	18	152	0	6	0	33	1665	35	20	0	0	244	28	63	56	0	0	470	0	111	1	26	0	0	122	130	13	368	12	0	17	0	20	36	7	125	0	44	15	76	46	20	4505	16	12	30	0	508	3	1	16	0	29	0	240	117	27	19	0	70	29	93	0	58	385	0	9	0	0	171	220	0	17	21	49	197	0	288	0	0
"147"	119	0	101	0	85	316	39	0	0	51	4	0	0	0	166	2	26	0	529	0	0	45	2	82	25	33	229	38	21	0	2	17	104	57	14	54	8	12	33	0	114	65	48	9	0	0	9	12	130	88	0	22	0	946	0	16	0	28	273	57	39	57	85	127	550	95	199	0	0	0	18	46	0	0	381	19	21	0	0	0	0	0	0	794	0	0	58	0	4	4667	0	39	31	0	476	0	0	0	0	0	0	266	166	20	63	34	63	79	20	0	0	415	0	19	0	0	95	0	0	15	17	40	117	0	237	5	0
"148"	174	42	0	41	103	0	0	159	153	30	0	0	17	14	113	4	0	0	410	21	79	37	0	55	27	0	247	68	0	66	2	45	0	67	0	51	9	0	8	155	101	57	58	20	35	14	17	26	182	0	1	69	0	1826	44	33	0	0	270	0	0	47	43	184	638	99	0	2	47	36	27	0	122	3	413	23	35	27	0	0	71	86	137	770	0	0	73	186	16	507	39	52	46	0	552	8	0	0	0	0	0	266	143	1	23	39	0	52	0	47	0	434	187	20	0	0	66	212	0	22	42	62	159	11	0	0	4
"149"	0	21	204	0	72	0	39	27	166	33	7	2	10	0	158	0	44	0	474	0	228	93	0	142	0	0	0	75	8	55	15	28	0	104	17	33	9	6	18	180	88	59	61	6	56	0	9	31	0	63	8	0	19	370	0	52	0	19	289	37	77	45	32	160	452	129	158	0	2	0	32	0	110	23	311	15	23	51	34	0	0	0	91	708	25	9	63	0	31	3354	0	58	0	27	529	22	0	56	0	0	0	0	145	8	49	0	0	0	0	27	95	362	125	21	0	0	76	335	0	5	35	34	61	10	233	7	2
"150"	136	9	126	33	89	0	42	0	126	27	7	0	0	42	0	1	39	5	288	52	153	0	0	43	0	0	197	50	33	23	0	0	141	0	0	0	10	23	10	112	142	40	45	16	47	0	11	0	151	0	4	0	24	644	24	54	16	0	263	22	49	51	45	145	410	89	203	0	22	0	19	0	97	0	339	10	47	0	0	0	0	0	109	667	0	0	40	0	0	95	15	31	11	54	498	11	0	0	0	0	188	324	208	18	15	16	81	29	20	0	124	404	106	4	115	14	125	217	269	6	0	36	102	0	250	23	11
"151"	131	27	216	26	88	204	20	183	172	21	0	0	0	0	96	0	0	0	351	15	0	34	9	76	0	5	143	71	0	72	2	0	0	74	0	0	0	0	6	169	107	57	0	8	48	9	0	15	0	71	4	15	30	105	97	20	0	0	255	40	60	59	18	170	464	0	0	0	38	0	0	0	111	9	327	10	54	0	0	0	29	0	100	831	48	8	65	21	1	3924	0	30	40	162	498	2	0	21	0	30	0	0	143	0	80	50	34	10	78	29	117	443	170	0	0	0	264	227	0	0	13	0	103	0	215	26	3
