""	"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"
"101"	0	0	0	0	76	0	0	0	0	8	0	9	0	12	0	2	0	0	378	0	0	81	4	58	21	0	237	42	0	57	7	53	146	0	0	0	14	6	9	131	143	51	0	0	91	9	24	15	141	51	0	28	0	402	0	42	14	12	374	31	0	58	0	243	0	114	168	0	40	0	0	21	139	5	334	0	18	0	19	0	0	0	167	0	0	10	67	59	0	553	0	23	42	76	484	0	0	0	0	0	0	0	97	8	72	0	71	67	28	2	0	345	0	0	110	20	111	176	0	5	0	0	153	0	224	0	4
"102"	152	29	94	0	120	274	61	17	167	14	11	0	36	20	118	4	68	12	384	26	0	31	25	0	13	0	182	0	4	61	0	45	0	0	20	0	7	4	17	116	144	54	56	0	45	12	17	5	148	24	0	20	36	599	43	39	10	0	289	0	36	35	0	176	529	0	130	10	71	0	15	0	162	14	276	7	55	12	0	0	0	10	0	0	0	0	49	42	13	3553	0	19	0	0	530	7	18	0	0	0	0	311	160	16	42	65	0	9	32	0	0	396	0	0	147	14	0	229	0	40	41	42	118	0	272	18	12
"103"	0	20	0	62	93	0	45	0	149	0	0	0	32	0	107	14	49	0	242	0	0	72	7	83	19	0	262	56	18	0	4	71	0	45	0	0	16	52	4	0	136	66	77	0	57	0	0	25	0	0	2	52	34	237	28	7	16	0	227	0	36	53	0	0	572	104	248	0	29	0	0	0	0	0	370	0	6	11	37	0	0	11	96	887	54	0	74	144	0	4633	24	10	63	0	589	0	4	78	0	16	0	0	145	21	18	0	86	28	60	22	39	425	0	14	127	15	0	0	1	0	16	28	58	56	0	0	0
"104"	119	0	0	0	81	0	0	28	146	18	0	0	0	15	125	8	0	15	416	0	171	0	17	88	21	0	261	0	0	0	9	0	178	51	0	68	11	40	11	0	147	62	0	12	24	0	0	0	122	0	2	0	21	1370	0	25	11	0	340	20	36	46	26	0	607	86	171	1	33	0	15	76	121	16	414	0	51	6	23	0	0	8	103	0	0	24	56	81	0	2625	33	6	73	62	542	11	0	0	1	25	245	0	189	9	78	0	0	0	0	32	0	465	0	32	0	0	81	0	3	2	0	56	86	0	245	0	4
"105"	0	0	0	53	70	0	31	91	0	51	5	0	34	14	129	3	177	52	376	25	257	55	26	0	0	30	215	34	0	78	3	0	0	0	25	54	24	2	12	0	152	37	0	14	48	0	0	22	138	55	0	0	47	4710	34	0	0	17	291	0	54	30	62	132	0	0	0	4	30	8	0	43	110	20	214	0	30	46	0	0	48	0	109	870	46	0	63	193	0	2390	0	16	0	0	516	12	0	0	0	7	289	0	90	2	12	29	44	0	0	16	98	386	0	39	115	12	0	0	0	0	0	0	108	0	204	13	0
"106"	162	40	164	0	93	340	34	55	144	12	3	60	0	0	112	0	0	0	445	23	0	57	4	0	2	0	231	0	7	48	16	41	108	70	0	16	11	61	15	0	136	0	95	17	75	14	0	24	158	46	0	0	12	1046	0	23	13	0	279	25	50	0	0	190	575	132	154	20	20	0	7	77	0	0	335	8	50	37	13	0	17	0	129	749	0	12	33	0	0	1742	0	14	54	78	421	0	22	71	0	7	0	372	126	5	0	35	20	10	0	51	111	405	0	2	91	12	0	174	7	0	21	0	106	20	238	0	16
"107"	115	37	0	34	95	0	43	0	0	4	0	10	41	24	112	2	9	28	523	24	0	0	3	107	0	26	323	0	0	0	0	53	67	96	0	52	12	0	33	0	141	33	0	9	25	11	5	24	170	44	2	34	0	138	0	25	25	17	220	0	0	59	33	172	451	122	167	7	32	0	14	49	169	8	359	22	0	59	15	4	0	0	88	698	13	31	53	0	0	2626	65	36	37	10	547	0	0	0	14	0	0	0	126	0	35	9	28	0	43	18	155	432	74	0	0	18	66	214	0	0	17	0	79	24	0	5	7
"108"	0	0	0	0	95	0	53	0	0	0	1	0	11	0	134	12	17	0	289	0	195	46	1	113	30	0	155	0	13	59	0	36	0	0	17	0	9	30	25	0	167	58	0	12	18	0	10	13	100	0	2	51	0	382	28	45	12	0	287	100	57	44	0	160	614	146	201	0	0	0	16	42	162	24	282	0	21	0	0	11	25	6	0	680	33	0	44	0	0	2354	0	31	76	0	487	4	0	0	80	0	267	0	108	0	0	47	42	0	105	12	0	359	85	21	111	11	95	210	0	6	15	92	93	11	0	0	0
"109"	0	23	0	31	96	0	45	126	195	6	0	0	5	24	0	0	24	0	390	21	180	55	0	95	0	39	145	0	0	0	3	0	0	75	0	23	9	5	12	0	110	0	91	0	0	0	16	9	0	41	11	11	0	1123	0	0	0	0	294	9	83	74	18	207	586	141	222	11	13	3	0	92	253	0	324	0	31	15	0	0	31	0	95	768	0	4	61	0	34	13795	25	16	66	76	456	0	7	0	0	19	238	0	157	0	53	0	76	0	0	57	92	393	191	0	185	7	128	215	2	31	8	71	155	23	0	6	1
"110"	137	25	186	0	73	198	38	0	182	14	0	0	0	10	157	1	0	0	540	0	0	42	1	56	105	2	144	0	6	0	0	63	90	0	0	76	11	0	13	141	96	44	0	10	0	5	3	33	0	56	1	0	16	834	0	34	16	3	267	0	0	31	62	0	572	87	183	7	0	16	6	0	94	4	379	0	0	0	19	28	15	0	0	621	0	24	36	71	0	1898	0	63	45	55	569	0	21	14	0	50	263	418	170	1	78	66	0	0	0	32	0	368	99	0	0	0	95	204	0	0	31	57	90	12	0	3	0
"111"	151	23	0	0	102	160	28	0	0	30	2	38	16	19	152	19	28	0	469	0	156	0	19	94	2	0	204	0	11	23	0	36	0	95	0	59	8	5	0	170	192	0	0	11	43	0	0	9	125	71	2	0	14	259	28	44	0	23	292	42	64	37	0	184	530	123	236	0	11	7	33	80	98	7	344	24	0	64	18	37	33	1	95	799	0	8	38	73	0	3991	0	20	44	78	497	30	4	0	0	10	0	377	151	13	39	39	57	0	14	21	0	343	108	3	0	0	136	0	19	0	20	67	102	2	271	0	8
"112"	154	0	0	54	0	0	40	72	174	72	2	0	25	32	121	0	0	30	462	18	150	0	1	92	4	36	232	0	4	57	18	48	0	0	2	87	0	0	11	110	238	0	107	13	39	10	0	42	0	47	0	80	0	736	41	45	11	0	269	0	0	40	0	0	470	105	182	0	87	7	34	42	81	17	348	7	0	0	25	58	26	0	71	832	0	0	54	0	0	696	0	1	44	0	555	11	0	9	0	1	361	0	102	0	84	19	47	2	65	19	0	346	89	4	149	0	101	221	2	0	18	0	108	42	247	5	0
"113"	144	34	0	23	81	0	13	0	120	15	0	0	28	17	139	0	0	0	0	9	0	31	2	114	16	61	243	34	19	80	0	43	0	58	0	61	0	19	11	170	137	14	76	14	65	14	11	44	0	0	0	35	22	1633	0	0	11	0	361	31	73	46	0	0	578	126	162	12	111	38	19	0	105	15	358	19	17	18	41	11	0	15	155	831	0	11	87	72	2	3964	0	16	74	0	543	8	0	20	0	0	0	248	107	0	60	9	0	0	30	48	93	397	123	0	99	15	0	229	0	20	18	54	98	46	216	0	10
"114"	197	19	0	42	80	0	0	0	119	7	2	0	16	0	128	10	0	0	434	0	179	0	8	137	12	0	204	0	1	69	5	40	0	0	9	49	20	0	22	0	126	0	86	0	53	0	0	32	160	0	0	0	0	219	32	60	32	3	262	0	84	75	36	0	582	0	141	0	58	5	11	41	154	18	305	0	21	26	7	0	25	0	0	873	85	0	56	62	0	3464	0	45	0	49	559	0	9	5	0	31	297	443	157	0	34	0	0	0	41	10	64	408	0	1	76	0	99	0	0	11	0	50	84	30	258	8	7
"115"	0	0	0	36	109	0	54	0	165	12	0	0	0	0	105	0	0	0	475	0	164	46	5	0	27	51	208	0	0	45	0	44	0	0	0	18	0	26	15	135	140	0	0	14	31	0	7	31	0	64	8	0	28	109	0	27	15	43	252	99	0	42	75	183	520	124	160	5	45	13	5	29	118	0	371	0	33	17	23	0	0	42	134	874	6	13	81	0	6	14520	0	0	48	35	554	0	0	0	46	24	256	416	128	0	77	0	0	30	0	0	0	483	150	17	133	14	68	0	0	0	8	61	112	0	225	0	0
"116"	116	18	0	60	78	0	23	70	124	10	0	132	0	7	145	0	0	20	0	15	136	0	6	61	0	2	184	67	0	0	6	32	0	40	0	70	11	49	31	97	145	41	58	16	0	7	10	0	138	106	2	65	15	386	0	14	18	0	249	37	74	76	32	186	641	115	186	12	0	19	3	70	0	0	345	12	0	0	11	9	0	0	145	884	50	0	51	0	15	5313	14	27	38	12	455	21	0	8	0	30	437	363	134	0	56	0	93	66	0	0	100	356	195	0	0	17	78	0	0	0	54	0	96	10	166	9	6
"117"	86	45	0	68	84	0	25	128	153	23	0	0	0	17	121	1	0	0	0	31	0	30	5	99	31	4	221	62	0	73	20	51	226	65	35	20	0	20	5	127	221	31	0	0	47	3	13	36	121	118	0	129	0	511	0	28	24	0	220	38	70	63	76	167	544	79	0	0	32	4	5	0	0	0	281	7	35	23	0	17	37	1	136	865	18	14	56	0	10	3369	22	12	24	34	493	0	0	77	0	0	0	0	101	0	0	0	57	0	0	42	134	403	132	6	0	12	149	255	0	0	0	38	168	29	0	0	0
"118"	170	47	128	39	77	0	21	0	165	0	0	0	0	30	146	0	37	0	0	0	0	55	0	93	0	0	228	0	3	53	0	32	155	66	0	37	0	13	17	146	109	47	114	0	55	16	6	9	0	63	0	44	16	400	0	41	15	4	263	0	0	42	0	166	540	80	175	11	0	17	10	0	0	0	329	13	51	33	37	0	0	0	85	945	39	0	72	96	0	2074	39	5	61	37	536	0	3	107	0	0	328	170	142	11	38	26	42	10	41	19	60	394	134	39	0	19	0	0	0	20	16	47	114	16	275	2	0
"119"	152	27	150	73	65	90	33	117	97	0	0	2	14	13	0	0	22	33	415	0	203	67	6	0	0	38	286	18	11	46	0	23	169	84	7	0	22	0	9	166	112	70	0	16	0	0	0	12	0	35	3	158	35	706	62	32	0	8	361	38	42	68	15	139	0	123	0	0	34	9	13	0	107	11	343	19	19	0	31	39	0	2	123	900	26	0	0	63	0	3472	0	0	61	22	485	0	0	49	0	22	273	0	139	0	32	0	42	0	5	10	0	361	181	0	0	19	51	0	0	10	15	0	123	28	187	4	7
"120"	162	29	167	41	0	225	50	34	121	41	0	0	0	0	128	0	0	0	599	0	0	50	0	102	15	0	265	44	0	68	0	69	81	0	33	0	48	15	12	124	158	0	94	15	83	10	17	0	132	121	7	45	0	436	0	34	15	29	309	30	107	45	43	0	517	87	207	0	0	39	0	52	70	11	292	13	34	0	20	15	0	73	132	0	0	0	90	0	4	3379	39	6	17	34	493	0	0	0	0	0	352	375	122	0	43	35	0	0	96	36	69	443	69	44	93	0	89	261	0	1	36	50	104	0	232	0	5
"121"	0	0	0	29	72	0	50	27	166	0	0	0	3	20	147	0	0	22	451	0	0	0	12	0	0	23	187	32	10	31	1	21	167	77	3	25	22	28	13	0	162	46	60	11	67	0	0	21	0	58	0	9	11	12	34	9	0	5	317	45	94	38	73	0	477	138	0	9	50	12	0	0	191	0	288	0	54	3	0	0	0	7	136	819	0	0	90	0	0	3017	0	17	56	7	494	13	0	19	0	0	246	0	134	0	35	16	0	42	74	0	72	387	0	20	0	0	87	0	0	0	13	0	0	28	0	10	0
"122"	78	17	90	43	85	0	34	27	128	5	0	0	19	22	152	0	0	0	479	7	0	72	0	97	12	0	193	0	4	51	8	57	130	0	0	0	3	19	0	86	128	0	84	10	0	6	2	17	161	65	6	24	22	29	0	14	0	0	314	0	0	61	25	164	505	102	0	0	89	8	0	75	0	8	324	6	20	14	21	0	0	0	0	749	12	0	61	0	3	1969	0	34	54	0	480	17	28	0	0	6	466	238	127	23	53	87	0	0	0	41	0	432	0	0	0	26	89	0	10	0	25	0	98	27	213	0	0
"123"	165	29	160	57	70	294	24	179	0	26	0	2	28	0	153	1	29	27	258	5	266	30	0	0	5	5	186	0	5	51	1	52	0	0	0	60	4	41	19	133	118	0	58	0	29	10	4	20	167	0	9	57	37	942	34	59	0	0	235	14	0	0	54	0	412	119	0	4	40	20	28	0	72	0	283	0	11	0	33	0	0	0	0	751	24	15	55	0	0	4158	31	17	52	109	506	3	0	0	0	58	0	0	105	0	64	0	0	0	0	5	67	344	111	16	162	0	51	258	0	13	35	46	147	0	265	0	10
"124"	186	34	209	0	68	222	48	29	149	33	0	0	17	11	159	2	58	0	402	7	0	0	0	83	52	24	273	42	3	70	17	33	0	76	0	0	0	0	6	141	107	66	0	13	26	6	7	3	0	67	0	61	17	2201	0	8	20	0	287	32	0	29	0	153	539	120	209	0	16	22	27	56	99	0	391	14	21	0	28	27	0	0	81	641	0	0	26	0	0	13331	50	0	37	137	482	0	0	0	1	9	0	301	122	1	39	81	0	3	70	0	60	369	0	12	0	22	0	293	0	0	0	0	105	0	295	0	20
"125"	118	25	0	0	116	0	34	0	206	23	0	0	24	14	104	0	39	0	0	0	0	0	12	77	8	13	194	44	11	73	0	35	181	53	38	22	0	27	21	122	186	66	0	13	0	10	11	0	165	54	5	59	0	537	0	21	33	0	282	18	0	69	52	0	527	68	281	0	64	14	14	0	120	10	319	15	38	17	32	10	17	0	91	708	0	5	59	187	0	10954	23	19	0	35	464	0	0	0	0	0	278	291	148	6	0	63	50	17	47	12	77	349	0	0	0	14	0	0	0	5	25	29	97	23	292	11	4
"126"	0	11	0	35	101	113	52	0	126	9	1	47	0	5	0	0	14	0	277	23	0	74	0	64	0	18	327	22	1	35	0	47	0	67	28	43	8	46	0	110	0	66	0	10	82	0	10	0	120	102	0	48	22	1273	0	49	6	3	355	0	67	70	76	0	484	79	177	0	47	9	8	66	92	19	371	0	24	11	12	0	0	2	83	735	8	19	52	43	33	806	0	9	47	0	474	0	18	6	10	0	355	296	99	0	31	37	58	0	0	29	91	423	147	100	0	0	95	133	0	4	0	56	80	7	263	8	0
"127"	214	39	0	34	110	0	18	59	167	29	0	0	0	0	0	3	3	9	320	10	0	78	0	87	0	0	165	0	0	31	3	23	98	0	0	48	0	7	10	0	166	98	79	24	93	7	0	12	0	59	3	39	25	1897	0	32	0	0	275	54	55	42	40	197	506	102	158	12	52	0	24	0	187	7	381	19	28	0	0	15	0	0	67	867	51	0	58	0	0	582	22	0	26	0	596	0	0	0	0	3	305	321	148	0	96	42	68	0	0	0	121	414	170	0	97	18	58	248	0	28	0	0	96	10	291	3	0
"128"	0	9	0	48	80	0	34	41	217	29	0	170	0	34	154	5	30	0	0	0	0	49	10	82	0	0	214	0	37	0	0	21	149	0	15	51	9	13	0	172	190	0	53	0	86	0	3	23	195	65	0	41	0	82	38	0	20	11	255	27	49	0	9	192	461	77	181	20	14	0	7	0	125	0	293	0	30	0	28	15	0	0	0	661	0	25	64	21	0	1342	0	32	42	28	590	0	0	0	5	11	364	0	170	0	41	39	0	0	16	0	56	464	160	18	106	5	80	258	1	9	30	33	71	24	243	13	5
"129"	157	24	0	28	64	0	15	0	101	0	0	0	16	46	115	57	8	24	363	16	0	0	0	67	28	0	189	34	0	53	4	35	203	0	0	39	0	14	2	0	214	66	0	15	34	0	0	14	180	64	4	45	24	1335	41	17	24	13	309	53	73	37	18	0	534	137	103	3	30	0	19	0	0	13	293	12	26	11	33	44	55	0	0	790	7	0	55	0	4	7914	0	0	51	47	509	0	2	0	0	7	341	321	0	40	0	72	33	0	31	30	0	427	136	14	41	0	131	0	50	0	25	0	50	21	213	31	6
"130"	133	28	156	61	0	259	41	42	189	0	19	1	17	29	175	0	0	0	260	11	0	0	0	128	52	8	181	0	0	22	17	0	0	116	17	32	10	9	24	150	102	42	70	22	47	14	10	0	0	42	1	87	20	568	17	34	22	0	281	0	100	50	44	135	452	98	167	6	9	0	0	34	0	0	277	0	56	21	8	0	0	78	132	0	0	0	47	92	0	1318	0	0	36	0	542	0	0	0	0	49	0	323	156	3	0	0	49	27	50	14	0	468	117	3	93	20	89	280	0	3	0	58	0	0	225	0	0
"131"	120	35	75	57	96	265	43	0	152	0	18	21	0	33	112	6	0	17	322	0	237	73	0	104	29	30	324	0	0	54	0	27	194	0	4	51	0	10	14	194	87	52	61	8	46	11	0	0	0	91	3	48	17	783	0	77	0	0	288	0	88	41	53	133	509	98	180	0	43	0	0	61	154	4	364	18	55	0	0	38	0	0	122	0	34	0	58	76	0	2010	0	0	56	62	463	0	14	22	1	0	0	235	118	0	23	0	0	0	22	15	81	410	0	35	0	0	0	204	187	9	16	0	118	17	238	11	0
"132"	137	16	173	60	90	292	58	94	167	0	11	0	0	0	144	0	36	0	277	0	215	31	0	157	0	14	196	67	9	31	13	24	0	0	0	54	6	15	0	0	128	0	0	15	44	0	15	20	213	88	5	37	23	133	38	29	13	0	291	0	0	0	42	133	622	0	157	18	58	0	0	100	116	30	375	12	95	4	23	0	0	0	102	849	18	0	0	58	1	1362	22	0	32	40	484	13	2	72	0	10	0	0	151	5	38	0	0	0	19	0	60	444	0	13	86	20	0	292	0	10	5	85	77	0	250	0	6
"133"	0	24	0	0	87	156	38	0	165	0	4	0	0	4	129	0	36	40	595	8	215	30	0	0	5	14	267	43	0	66	6	52	134	0	32	0	0	19	0	160	164	0	0	10	44	5	26	31	0	0	14	0	24	1268	0	0	0	3	237	0	0	43	0	200	669	0	180	0	11	0	19	0	108	9	279	20	29	0	0	0	31	5	78	717	0	0	54	44	0	657	0	10	0	64	604	15	0	49	0	0	0	0	162	0	0	0	54	41	31	33	0	368	89	13	120	15	85	261	0	0	0	39	75	0	225	3	0
"134"	0	20	0	63	106	44	35	39	154	18	1	0	14	41	0	0	14	21	398	19	0	91	4	0	3	0	189	20	7	29	3	73	0	35	9	75	45	21	15	122	44	0	0	14	91	4	0	0	0	68	0	64	20	388	50	0	11	0	354	22	0	38	0	0	574	0	170	7	12	0	0	36	103	4	388	13	0	67	27	22	76	3	139	844	0	12	43	159	12	3655	23	23	0	0	536	5	0	15	10	0	237	344	94	6	0	22	33	0	0	15	60	378	0	0	112	21	137	0	4	10	41	69	102	0	257	0	3
"135"	155	22	0	47	84	0	18	0	0	11	0	0	0	22	119	2	47	0	385	0	139	53	0	108	1	0	217	37	0	42	9	0	0	0	24	0	7	0	7	0	183	78	70	19	70	11	0	37	0	48	5	68	15	623	35	25	7	13	288	0	79	64	63	151	478	96	166	0	4	10	26	45	0	5	286	9	48	50	21	32	0	42	0	840	11	4	52	57	9	4428	0	24	22	93	476	8	39	18	17	0	363	283	127	27	0	0	41	0	48	0	89	393	74	34	107	0	0	0	0	9	10	74	146	29	241	0	10
"136"	0	26	132	0	79	146	31	103	0	0	5	0	79	17	119	0	0	31	438	18	214	0	0	63	3	0	242	0	18	37	0	24	138	0	16	37	10	0	18	0	177	63	47	0	81	0	10	0	0	96	2	27	22	486	52	0	26	0	302	0	133	32	69	172	495	122	129	0	0	0	0	50	0	20	392	11	30	39	0	0	0	0	0	702	0	25	49	138	19	7178	0	16	46	63	555	7	17	0	56	0	0	308	98	0	27	0	18	32	50	20	64	393	64	17	103	22	97	0	59	7	49	46	76	17	198	3	3
"137"	162	44	0	66	95	0	44	0	132	0	0	0	42	8	177	0	0	26	318	0	102	0	0	70	46	30	263	32	12	54	2	27	89	0	45	0	0	4	9	109	152	0	0	19	67	14	0	17	190	116	2	64	21	1608	65	32	0	0	220	59	75	40	49	190	542	110	185	0	13	9	17	65	230	11	341	15	33	13	17	15	28	0	88	954	44	0	74	260	0	2330	47	7	43	0	501	17	0	0	0	16	289	0	174	2	50	26	35	26	87	24	0	348	0	52	0	25	0	244	55	0	20	0	80	28	255	3	0
"138"	106	35	190	0	89	128	29	0	168	0	5	0	0	3	173	1	14	0	518	0	135	0	5	108	23	84	189	31	2	0	0	34	101	108	27	35	0	17	0	132	0	37	99	0	41	11	18	24	0	0	2	59	0	920	63	26	17	2	294	0	53	41	0	249	468	88	168	0	37	0	0	66	0	15	492	23	33	0	0	0	0	0	0	765	9	0	37	79	18	5535	0	13	30	6	412	7	0	0	0	54	260	0	122	0	48	0	0	35	0	0	102	457	150	4	0	0	75	234	4	0	0	73	106	0	239	13	0
"139"	198	36	0	50	83	0	0	70	0	26	0	367	21	32	111	11	2	35	0	22	0	22	0	105	0	0	167	0	0	57	0	47	115	0	0	0	0	0	0	0	194	74	0	0	63	16	9	2	0	47	4	0	31	5215	71	64	17	0	290	62	0	47	23	149	567	57	167	0	49	0	53	0	129	16	298	0	46	0	50	0	45	1	0	829	33	0	57	0	0	8366	25	44	19	34	506	7	50	0	4	7	294	327	162	3	0	0	50	0	181	13	0	429	75	15	0	19	153	0	0	21	66	0	74	18	303	2	0
"140"	157	15	0	29	80	111	41	0	0	41	0	1	41	31	136	5	72	0	417	0	204	57	9	122	0	0	263	0	4	52	6	16	0	44	0	38	9	10	11	0	105	25	0	0	0	0	0	19	0	95	9	0	20	252	80	49	0	0	337	0	0	38	73	182	541	128	254	0	56	6	19	30	102	14	335	16	29	0	0	0	0	0	0	726	0	0	72	0	22	8556	32	0	36	0	517	15	31	0	0	0	0	403	0	39	43	0	0	13	0	0	123	355	0	19	90	0	109	208	0	20	0	0	0	18	203	14	0
"141"	227	64	307	22	87	270	44	8	189	40	0	1	22	29	192	50	17	42	288	32	0	0	0	120	4	0	0	0	47	73	0	0	163	93	16	0	0	0	0	94	0	30	41	0	25	22	0	12	0	68	5	0	34	3036	0	111	10	8	339	0	29	53	0	138	0	0	0	0	46	16	33	61	125	33	369	24	14	0	0	4	0	0	0	754	25	0	34	0	0	756	43	48	35	48	530	16	0	19	0	8	0	0	112	1	33	56	0	57	142	30	0	341	0	13	0	0	82	279	21	3	53	0	68	0	220	21	12
"142"	0	30	0	59	66	0	32	147	0	27	0	0	29	48	122	1	29	46	358	13	0	0	2	89	6	0	230	0	0	47	0	19	44	76	0	0	0	52	13	0	186	73	53	0	24	12	0	0	0	109	0	54	26	2957	97	3	0	7	291	39	52	55	73	152	465	0	170	0	35	23	0	0	203	22	314	18	42	0	22	0	0	0	115	995	25	10	42	0	14	1094	16	5	51	36	499	37	0	13	0	0	326	304	173	8	0	0	64	0	0	0	159	384	138	0	139	13	132	261	168	0	0	0	105	0	152	12	5
"143"	231	50	109	58	99	108	0	53	144	0	0	0	16	10	115	3	31	0	0	34	175	77	0	0	80	14	166	34	29	24	10	55	182	87	11	39	0	14	4	138	150	77	72	0	50	12	3	16	139	59	1	52	0	30	27	34	26	0	270	0	49	54	0	205	0	119	153	24	59	8	11	0	206	0	295	14	33	0	17	0	77	0	138	750	14	15	56	0	14	374	21	19	46	40	525	35	0	39	0	0	0	225	124	3	34	48	0	0	46	0	0	0	0	61	0	14	73	274	0	0	10	33	98	0	254	3	1
"144"	157	34	201	35	74	222	42	0	201	39	15	0	0	15	163	10	0	11	476	22	220	0	0	70	4	23	197	45	28	43	9	47	140	107	13	56	0	20	11	0	0	55	55	0	51	18	0	22	0	39	5	16	28	3360	48	24	0	0	250	46	35	60	0	159	484	99	184	26	0	0	34	0	143	23	383	13	51	41	0	0	0	102	0	706	59	0	67	71	0	2027	33	37	25	40	553	3	39	33	0	0	246	346	138	4	29	46	0	0	0	0	74	443	79	17	0	10	71	323	2	0	24	47	120	0	260	0	5
"145"	0	0	0	60	68	90	24	28	0	63	4	0	0	0	97	1	69	0	0	0	217	0	3	110	19	22	215	0	0	58	12	87	145	53	21	37	0	24	13	158	0	43	40	20	0	0	0	0	0	46	9	73	21	160	0	9	11	0	321	0	146	56	29	0	361	83	204	0	0	4	0	54	0	0	344	9	66	30	17	20	0	0	120	687	10	0	37	126	13	2479	0	19	48	65	565	0	8	9	0	0	0	261	135	20	43	77	40	0	0	23	71	461	245	25	148	12	125	0	0	0	9	73	106	0	227	4	0
"146"	219	47	225	26	80	304	57	29	0	0	21	414	17	0	185	0	32	20	389	43	0	0	12	58	0	0	214	23	20	70	3	23	236	68	13	0	5	9	8	0	144	51	0	0	0	15	0	17	0	0	0	27	19	1268	0	48	8	8	324	0	98	0	68	173	485	0	190	0	22	0	22	60	101	12	354	19	32	18	16	0	51	0	61	0	0	5	50	97	7	4345	40	45	47	0	555	16	2	0	0	0	0	322	99	0	0	0	36	160	66	12	0	389	0	3	148	0	0	311	0	8	13	0	69	0	303	5	3
"147"	108	44	268	0	87	373	60	38	147	40	9	0	18	0	168	0	43	11	447	0	0	0	1	118	56	49	314	51	48	11	0	41	102	0	8	42	0	51	14	114	0	52	94	9	0	22	0	19	143	0	1	89	19	662	45	0	14	24	292	0	0	59	0	175	638	109	154	16	7	0	13	0	155	9	266	15	24	152	0	0	57	1	116	0	0	25	66	45	0	12933	0	9	21	0	556	10	43	0	0	0	0	272	116	2	0	0	0	8	0	10	0	320	171	8	0	0	123	323	26	21	0	21	67	0	224	0	0
"148"	190	81	312	0	109	378	69	0	110	42	6	0	0	40	206	0	0	0	251	42	0	40	29	97	47	8	199	0	0	100	0	26	0	109	42	0	0	18	11	0	0	99	0	15	21	12	26	55	0	0	0	0	15	831	55	27	10	0	258	0	23	59	0	130	406	123	135	13	64	0	22	14	0	0	344	20	85	0	16	0	35	0	84	0	0	7	36	146	11	22	97	0	29	33	576	0	11	0	0	0	0	374	128	12	25	0	33	58	0	2	0	433	0	0	47	16	61	375	0	8	15	52	63	13	212	6	6
"149"	208	37	114	0	75	78	33	25	139	48	0	72	15	15	189	0	0	77	396	0	0	55	5	0	9	0	192	0	0	58	0	44	125	0	23	32	0	0	16	0	0	39	65	12	20	13	0	30	143	0	6	0	54	4437	50	44	0	35	280	46	73	52	53	245	557	0	167	2	139	0	33	41	70	0	323	11	34	0	42	0	15	1	90	749	7	7	47	0	11	14460	25	1	66	0	476	11	0	32	26	0	288	0	109	0	0	30	0	0	30	33	0	382	0	0	63	0	86	0	0	0	21	47	64	0	258	2	0
"150"	172	19	0	43	75	215	35	132	0	14	8	0	0	3	122	17	72	0	443	0	177	67	7	0	32	43	159	69	0	54	0	70	199	53	19	0	0	0	0	167	130	34	70	0	73	10	0	19	146	75	1	29	0	3591	0	57	6	7	288	65	0	39	38	137	559	100	0	4	18	10	18	0	0	0	332	9	45	18	61	16	0	0	122	667	0	0	44	0	23	366	0	28	37	0	461	0	0	31	21	22	0	521	119	21	28	57	0	71	0	29	125	385	153	0	68	21	71	0	1	11	0	44	49	0	272	3	2
"151"	0	17	158	0	68	145	25	127	142	15	0	0	6	19	126	0	0	0	389	3	213	37	19	0	0	0	293	0	18	66	5	43	104	0	45	0	0	14	0	0	175	0	44	16	106	0	0	19	106	0	4	65	20	617	0	50	0	11	238	0	56	47	0	0	576	0	192	0	43	0	0	49	106	7	436	0	8	0	0	0	0	0	82	769	32	0	73	118	12	1410	34	0	0	18	525	0	15	0	0	0	0	0	135	0	21	31	30	11	0	53	0	375	0	0	69	12	163	261	9	0	27	71	119	8	0	4	7
